"conceptId"
"417005"
"1339004"
"1366004"
"2458006"
"2488002"
"3457005"
"3518004"
"3518004"
"3895009"
"4929000"
"5154007"
"5154007"
"6012004"
"6012004"
"6466004"
"6466004"
"7058009"
"7128000"
"7128000"
"7128000"
"7443007"
"8060009"
"9632001"
"9632001"
"10888001"
"11609002"
"11816003"
"11816003"
"12895002"
"15081005"
"16992002"
"17204006"
"17636008"
"17636008"
"17706009"
"18678000"
"18949003"
"19207007"
"19207007"
"19997007"
"19997007"
"20195009"
"20261004"
"22532005"
"22778000"
"23366006"
"23835007"
"23835007"
"24172008"
"25156005"
"25156005"
"26906007"
"29068008"
"29068008"
"29068008"
"29960003"
"31394004"
"31394004"
"31394004"
"31605003"
"32485007"
"32485007"
"33195004"
"33679000"
"34164001"
"35581008"
"37113006"
"37799002"
"37799002"
"37799002"
"37919009"
"37919009"
"39074004"
"39074004"
"40454005"
"40505001"
"40505001"
"40617009"
"40617009"
"40617009"
"40617009"
"40617009"
"42364006"
"42364006"
"42825003"
"42825003"
"44387004"
"44868003"
"44868003"
"44943004"
"45211000"
"45211000"
"45211000"
"46467001"
"46589004"
"46641002"
"46825001"
"46903006"
"46903006"
"46964002"
"47545007"
"48428001"
"48428001"
"48428001"
"48428001"
"48428001"
"49999004"
"50260001"
"50553006"
"50849002"
"51998003"
"52037006"
"52037006"
"52052004"
"52052004"
"52637005"
"52637005"
"52637005"
"53051003"
"53350007"
"53350007"
"53438000"
"53617003"
"53617003"
"53617003"
"53950000"
"54106008"
"54106008"
"54106008"
"55120005"
"56144002"
"56251003"
"57485005"
"57485005"
"57485005"
"57931004"
"58533008"
"58938008"
"58938008"
"59108006"
"59705002"
"59705002"
"60369001"
"60955009"
"61686008"
"61919008"
"62735006"
"62735006"
"62735006"
"62735006"
"63105004"
"63653004"
"63653004"
"64297001"
"64299003"
"65046005"
"65046005"
"66337003"
"66488001"
"67889009"
"69736008"
"70763004"
"70763004"
"71388002"
"71388002"
"71388002"
"72641008"
"74251004"
"74444006"
"74444006"
"74914000"
"75118006"
"75516001"
"75516001"
"75516001"
"75516001"
"76075007"
"76168009"
"76334006"
"76334006"
"77806000"
"77806000"
"78092008"
"78150000"
"80079004"
"82271004"
"82808001"
"83099006"
"83099006"
"83099006"
"84261002"
"84478008"
"84478008"
"86052008"
"86265008"
"86553008"
"87655002"
"87852001"
"88607004"
"88965008"
"89666000"
"89666000"
"89955009"
"90203006"
"90203006"
"90203006"
"90660004"
"91251008"
"91251008"
"91251008"
