"conceptId"
"967006"
"967006"
"1640009"
"1640009"
"2004005"
"5935008"
"5935008"
"5935008"
"5935008"
"5935008"
"9856004"
"10383002"
"10383002"
"10383002"
"10383002"
"11530004"
"11530004"
"11816003"
"11999007"
"11999007"
"12866006"
"13197004"
"13197004"
"14747002"
"15483003"
"15483003"
"15483003"
"15886004"
"15886004"
"15886004"
"16207008"
"16207008"
"16584000"
"18114009"
"18114009"
"20135006"
"20135006"
"20135006"
"20359006"
"20359006"
"20359006"
"22523008"
"22989000"
"24623002"
"28030000"
"28877009"
"28877009"
"33879002"
"33879002"
"33879002"
"33879002"
"33879002"
"34631000"
"34631000"
"35494007"
"35874009"
"36456004"
"38598009"
"39245003"
"39343008"
"39343008"
"39343008"
"40001004"
"40001004"
"40176008"
"41088001"
"42284007"
"42284007"
"45089002"
"46230007"
"46470002"
"47340003"
"47340003"
"47340003"
"47340003"
"47435007"
"47435007"
"47461006"
"48023004"
"48023004"
"49083007"
"49083007"
"49919000"
"50043002"
"50069008"
"50583002"
"51116004"
"51116004"
"54070000"
"57891003"
"57891003"
"58703003"
"58707002"
"59632000"
"61310001"
"63787000"
"64085009"
"64085009"
"65200003"
"66598005"
"66598005"
"67308009"
"68168001"
"68254000"
"72093006"
"72093006"
"73152006"
"73152006"
"73392001"
"76668005"
"76668005"
"77150002"
"77248004"
"77248004"
"77248004"
"77386006"
"77386006"
"77386006"
"77386006"
"79206001"
"79206001"
"79206001"
"79841006"
"82314000"
"82314000"
"83074005"
"84065002"
"84457005"
"86198006"
"88099009"
"102874004"
"102954005"
"102954005"
"102954005"
"102954005"
"103736005"
"103736005"
"103737001"
"103738006"
"103739003"
"103739003"
"106126000"
"127785005"
"127785005"
"127786006"
"127786006"
"133906008"
"133906008"
"133906008"
"134185000"
"134186004"
"134187008"
"134377004"
"134378009"
"134379001"
"134395001"
"134408007"
"134409004"
"134410009"
"134411008"
"134412001"
"134413006"
"134414000"
"134427001"
"134428006"
"134431007"
"134435003"
"135840009"
"135875009"
"135875009"
"135881001"
"135881001"
"135885005"
"135892000"
"148176006"
"148297000"
"161732006"
"162171002"
"169443000"
"169443000"
"169445007"
"169445007"
"169446008"
"169447004"
"169449001"
"169449001"
"169450001"
"169458008"
"169459000"
"169460005"
"169461009"
"169462002"
"169463007"
"169464001"
"169464001"
"169465000"
"169465000"
"169467008"
"169467008"
"169467008"
"169467008"
"169467008"
"169468003"
"169469006"
"169470007"
"169471006"
"169479008"
"169480006"
"169481005"
"169482003"
"169483008"
"169484002"
"169485001"
"169486000"
"169487009"
"169487009"
"169488004"
"169488004"
"169489007"
"169490003"
"169491004"
"169496009"
"169497000"
"169498005"
"169499002"
"169500006"
"169501005"
"169505001"
"169506000"
"169506000"
"169507009"
"169508004"
"169511003"
"169513000"
"169516008"
"169516008"
"169516008"
"169520007"
"169521006"
"169522004"
"169523009"
"169524003"
"169530003"
"169531004"
"169532006"
"169533001"
"169535008"
"169536009"
"169537000"
"169538005"
"169539002"
"169541001"
"169541001"
"169541001"
"169544009"
"169545005"
"169548007"
"169549004"
"169550004"
"169551000"
"169553002"
"169554008"
"169556005"
"169560008"
"169561007"
"169562000"
"169563005"
"169564004"
"169565003"
"169566002"
"169567006"
"169568001"
"169569009"
"169572002"
"169573007"
"169574001"
"169575000"
"169576004"
"169578003"
"169578003"
"169579006"
"169580009"
"169581008"
"169582001"
"169583006"
"169584000"
"169585004"
"169587007"
"169587007"
"169588002"
"169589005"
"169591002"
"169591002"
"169592009"
"169593004"
"169594005"
"169595006"
"169597003"
"169598008"
"169600002"
"169602005"
"169603000"
"169604006"
"169605007"
"169607004"
"169607004"
"169609001"
"169610006"
"169611005"
"169613008"
"169613008"
"169614002"
"169615001"
"169616000"
"169620001"
"169621002"
"169622009"
"169623004"
"169624005"
"169625006"
"169628008"
"169628008"
"169629000"
"169630005"
"169632002"
"169632002"
"169632002"
"169635000"
"169636004"
"169637008"
"169638003"
"169641007"
"169642000"
"169643005"
"169643005"
