"conceptId"
"306005"
"306005"
"1225002"
"1225002"
"4613005"
"4613005"
"4970003"
"5433008"
"5433008"
"6238009"
"6238009"
"8959002"
"11269009"
"11269009"
"13205008"
"16310003"
"16310003"
"16310003"
"16910009"
"18102001"
"19490002"
"19490002"
"19589009"
"19589009"
"19589009"
"19589009"
"20552003"
"21603002"
"21603002"
"21970003"
"21970003"
"22034001"
"22059005"
"22791004"
"22891007"
"22891007"
"22891007"
"23394003"
"23394003"
"24267008"
"24737001"
"24848001"
"24856003"
"25306006"
"25411007"
"25850001"
"27483000"
"27821009"
"28686001"
"29567006"
"29592009"
"29592009"
"31247009"
"31911002"
"32265006"
"32265006"
"32265006"
"32265006"
"33085008"
"33148003"
"33148003"
"33195004"
"33195004"
"33195004"
"33367005"
"33367005"
"33367005"
"34227000"
"34945008"
"34945008"
"34945008"
"34945008"
"34945008"
"34945008"
"34945008"
"34945008"
"36004004"
"36004004"
"37090007"
"37090007"
"37307009"
"37815002"
"38336006"
"39500001"
"39856007"
"39856007"
"39856007"
"40372003"
"40372003"
"40502003"
"40502003"
"40538005"
"40538005"
"40538005"
"40701008"
"40701008"
"40701008"
"41747008"
"41747008"
"41747008"
"41785006"
"41842006"
"42075002"
"42075002"
"42687005"
"42687005"
"44491008"
"44491008"
"44884002"
"45036003"
"45315006"
"45554006"
"45689001"
"45732007"
"45732007"
"45732007"
"47079000"
"47293000"
"47902005"
"48450000"
"48858003"
"49345004"
"49345004"
"49626003"
"49626003"
"49856005"
"52221007"
"52221007"
"52221007"
"52514008"
"52514008"
"53438000"
"54810009"
"54810009"
"56087001"
"57235004"
"57235004"
"58011003"
"58011003"
"58920005"
"58920005"
"60027007"
"60027007"
"60619004"
"60619004"
"60654006"
"60654006"
"62434009"
"62434009"
"66088009"
"66769009"
"66769009"
"67022004"
"68306006"
"71651007"
"71651007"
"71651007"
"74016001"
"74016001"
"74170002"
"74170002"
"75675001"
"75675001"
"76334006"
"76913009"
"76913009"
"76981001"
"77477000"
"77477000"
"77477000"
"77477000"
"77477000"
"79092002"
"79516005"
"79516005"
"79760008"
"79760008"
"79760008"
"79760008"
"79760008"
"81937003"
"82918005"
"83093007"
"84492002"
"85895003"
"86307000"
"86354001"
"86599005"
"87411003"
"87411003"
"87411003"
"87751001"
"87751001"
"88061002"
"89002000"
"89002000"
"90223007"
"90223007"
"90223007"
"90805008"
"90805008"
"91119001"
"91480001"
"105377009"
"105377009"
"108290001"
"108290001"
"113091000"
"113091000"
"113091000"
"113091000"
"113100006"
"113109007"
"113117004"
"113117004"
"127783003"
"129679001"
"164817009"
"168494004"
"168495003"
"168496002"
"168497006"
"168498001"
"168499009"
"168500000"
"168501001"
"168504009"
"168505005"
"168506006"
"168507002"
"168508007"
"168511008"
"168512001"
"168513006"
"168515004"
"168516003"
"168517007"
"168519005"
"168519005"
"168520004"
"168521000"
"168522007"
"168523002"
"168524008"
"168525009"
"168526005"
"168527001"
"168528006"
"168531007"
"168532000"
"168533005"
"168534004"
"168537006"
"168537006"
"168537006"
"168537006"
"168539009"
"168540006"
"168541005"
"168542003"
"168545001"
"168546000"
"168547009"
"168548004"
"168550007"
"168551006"
"168555002"
"168556001"
"168558000"
"168559008"
"168559008"
"168560003"
"168560003"
"168562006"
"168563001"
"168564007"
"168564007"
"168565008"
"168566009"
"168567000"
"168568005"
"168571002"
"168572009"
"168573004"
"168575006"
"168576007"
"168577003"
"168578008"
"168579000"
"168580002"
"168581003"
"168582005"
"168584006"
"168585007"
"168586008"
"168587004"
"168588009"
"168592002"
"168593007"
"168594001"
"168594001"
"168595000"
"168596004"
"168597008"
"168598003"
"168599006"
"168600009"
"168603006"
"168604000"
"168605004"
"168606003"
"168609005"
"168609005"
"168612008"
"168613003"
"168615005"
"168616006"
"168617002"
"168618007"
"168619004"
"168620005"
"168621009"
"168622002"
"168623007"
"168624001"
"168625000"
"168626004"
"168627008"
"168628003"
"168629006"
"168630001"
"168631002"
"168632009"
"168633004"
"168635006"
