"conceptId"
"216004"
"313005"
"330007"
"844005"
"1402001"
"1402001"
"1912002"
"2073000"
"2073000"
"2145000"
"2237002"
"2237002"
"2237002"
"2314005"
"2314005"
"2314005"
"2472002"
"3006004"
"3006004"
"4506002"
"4568003"
"4969004"
"4969004"
"4969004"
"5049001"
"5972002"
"5972002"
"6140007"
"6471006"
"6561007"
"7011001"
"7093002"
"7093002"
"7542004"
"7542004"
"7627009"
"7766007"
"8009008"
"8009008"
"8009008"
"8015008"
"8034008"
"8392000"
"8517006"
"8517006"
"8579004"
"8619003"
"8913004"
"9182005"
"9431000"
"9957009"
"9957009"
"9991008"
"10601006"
"11114002"
"11114002"
"11403006"
"11441004"
"11512006"
"11739001"
"11739001"
"11833005"
"11934000"
"12479006"
"13184001"
"13868004"
"14012001"
"14080002"
"14209008"
"14302001"
"14345008"
"14345008"
"14627000"
"14686007"
"14760008"
"14760008"
"14760008"
"14760008"
"14760008"
"15108003"
"15108003"
"15167005"
"15188001"
"15510009"
"16208003"
"16208003"
"16331000"
"16331000"
"16844001"
"17173007"
"17173007"
"17173007"
"17328006"
"17328006"
"17328006"
"17329003"
"17986004"
"18165001"
"18205005"
"18963009"
"19282004"
"20016009"
"20016009"
"20295000"
"20430005"
"20502007"
"21001001"
"21134002"
"21134002"
"21134002"
"21522001"
"21959005"
"22220005"
"22220005"
"22253000"
"22253000"
"22268004"
"23037000"
"23088002"
"24199005"
"24199005"
"24930006"
"24930006"
"24982008"
"24982008"
"24982008"
"25064002"
"25064002"
"26041009"
"26079004"
"26079004"
"26079004"
"26329005"
"26507005"
"26507005"
"26544005"
"26611006"
"26886008"
"27034006"
"27355003"
"27635008"
"28010004"
"28079008"
"28127009"
"28249008"
"28332004"
"28442001"
"28442001"
"28743005"
"28743005"
"28810003"
"29164008"
"29373008"
"29695002"
"29857009"
"29857009"
"30233002"
"30233002"
"30710002"
"30746006"
"30819006"
"30871003"
"30989003"
"31114009"
"31387002"
"31908003"
"32911000"
"33553000"
"33617007"
"33897005"
"34436003"
"34563004"
"35363006"
"35363006"
"35491004"
"36031001"
"36349006"
"36521000"
"36614009"
"36955009"
"37389005"
"37389005"
"38070000"
"38276004"
"38276004"
"38343000"
"38361009"
"38628009"
"38628009"
"38628009"
"38628009"
"39072000"
"39072000"
"39072000"
"39423001"
"39575007"
"39963006"
"40144003"
"40739000"
"40835002"
"41189006"
"41413006"
"41497008"
"41591006"
"41652007"
"41652007"
"41769001"
"42035005"
"42279001"
"42984000"
"43364001"
"43381005"
"43783005"
"44077006"
"44169009"
"44548000"
"44695005"
"44780000"
"44870007"
"45352006"
"45352006"
"46669005"
"47695004"
"47695004"
"47933007"
"47949009"
"48167000"
"48167000"
"48167000"
"48395006"
"48694002"
"48694002"
"48694002"
"49229003"
"49563000"
"49575005"
"49650001"
"49727002"
"49955008"
"49971008"
"50219008"
"50219008"
"50219008"
"50219008"
"50219008"
